GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "49000","Utah",7,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",11628,10854,10894,11930,15557,21248,26869,26298,23199,23893,26927,61217,46732,61063,55739,42414,42670,45175,47320,50195,57199,58841,61009
 "49000","Utah",7,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",9777,7866,8845,10091,12444,14477,18026,19218,18668,19232,20983,25069,27925,32116,35366,37779,29488,33240,33775,36478,36099,64732,72647
 "49000","Utah",7,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",26859,28380,25413,20590,18052,17492,17220,18043,18241,18729,17363,23639,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "49000","Utah",7,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",1532,1603,1798,1876,2398,2613,2940,5233,4540,3885,4914,7281,5804,11549,10637,10280,14216,11990,11963,12527,12076,18031,19806
 "49000","Utah",7,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",3213,3419,3985,5072,6160,7173,8336,9804,10741,11552,11767,11248,12242,15059,16056,19492,24433,30966,32678,30628,38877,48984,50570
 "49000","Utah",7,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",9125,12429,14140,17090,13784,11804,15256,18650,22895,26156,33654,38659,34118,34424,38953,39031,39330,37518,39939,45409,36118,37409,32654
 "49000","Utah",7,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",1515607,1448209,1475793,1525899,1577491,1615216,1743307,1833347,1763067,1809454,1891407,2053458,2187992,2282083,2408686,2584290,2735752,3055851,3059457,3249844,3637804,3682057,4053700
 "49000","Utah",7,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",11970,15504,13021,13023,13384,14244,14438,12451,11505,10045,9278,9846,10666,10500,11901,11839,12063,12193,12171,11685,14152,14991,16158
 "49000","Utah",7,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",885,752,843,676,723,879,932,990,(D),(D),1043,1080,1287,1321,1413,1208,1136,1356,1687,1539,2264,2350,2674
 "49000","Utah",7,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",2504,2392,2594,2922,2761,3168,2684,2818,3093,3344,3599,4063,2983,2829,2607,2522,2211,2187,2622,2215,2853,2638,3299
 "49000","Utah",7,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",573239,595706,573512,577076,546748,545554,544229,584415,600150,618665,638257,635374,644962,664804,689823,719570,754654,851947,901818,968986,973846,1044763,1321232
 "49000","Utah",7,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",6031,4309,5644,6391,6362,7100,8433,7176,5498,5261,4840,4996,4616,5010,5997,6454,13747,14066,13142,9967,10427,11706,11813
 "49000","Utah",7,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",249191,239036,259333,257357,309687,275187,304293,295729,284291,284784,299540,361762,390611,445413,482566,521374,532660,600573,660681,705312,904023,1008274,1023189
 "49000","Utah",7,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",107778,92333,97318,91529,95610,102244,87554,93201,91255,87229,86301,93498,117658,120764,128652,138994,178539,184660,182326,159798,201249,249383,248516
 "49000","Utah",7,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",(D),3317,4054,3490,2664,2567,(D),9694,8686,7468,(D),(D),6217,5413,3867,3617,3284,3661,3315,3499,3660,3986,6748
 "49000","Utah",7,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",109522,111584,109533,121512,121410,121861,138712,147585,150125,137959,149777,183524,193477,212023,231975,256078,223140,232618,252589,252097,255927,217644,197360
 "49000","Utah",7,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",52437,39164,36032,39735,49056,58752,104077,102301,87723,117142,150656,196463,205578,174204,187908,225500,266062,269029,305141,345317,385936,205269,190296
 "49000","Utah",7,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",39740,32079,41356,47307,52419,48427,41132,71253,43861,32920,29954,31423,37830,42847,43541,50529,41541,40794,38640,33468,32956,39440,54569
 "49000","Utah",7,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",35624,28923,29204,33583,35251,40165,48842,(D),39941,35799,44355,41730,42624,42730,41632,42793,41234,40239,39973,37484,39651,44605,47919
 "49000","Utah",7,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",375,352,983,907,1127,1312,(D),(D),(D),(D),(D),(D),1416,1500,2027,1932,2186,1916,2105,2251,2379,1868,2033
 "49000","Utah",7,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",10014,13339,12698,13038,14351,17538,25033,30188,24100,22585,25470,29264,32294,32040,38656,43404,43957,42291,39671,43116,45983,52111,59039
 "49000","Utah",7,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",7262,6900,6874,7370,(D),(D),12895,14578,9567,9113,10910,9710,8475,8594,11592,11104,14517,11708,10953,10902,15080,14099,13729
 "49000","Utah",7,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",76867,41561,29687,23711,39662,60819,62418,41846,47564,39385,19778,34994,58850,80939,69404,48261,109219,222841,59919,31644,58363,119239,189993
 "49000","Utah",7,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",(D),50435,49149,48713,(D),(D),68516,82019,70381,88071,137611,110605,119443,120128,122494,126891,152585,157650,158523,202426,217128,225184,236999
 "49000","Utah",7,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",176388,170522,203957,237559,229188,251697,271740,287119,283393,307696,271796,297061,309005,311024,332631,372221,343018,366121,374183,428139,471925,424506,428135
 "49000","Utah",7,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",60404,61496,60225,62579,66605,71885,79088,79920,76581,70607,71473,68998,69839,73377,79986,84189,85418,90921,97265,(D),(D),125616,134316
 "50000","Vermont",1,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",11552170,11928314,12429390,13129458,13636160,14084987,14688384,15240028,14839910,15104534,15760487,16201620,16771361,17089418,17789712,18147155,18669227,19280406,19831464,19934581,21307731,22851176,24019464
 "50000","Vermont",1,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",462911,471790,488941,507680,513464,510622,525511,556362,530803,548120,554120,543578,551074,576320,595119,575688,563444,620135,625715,657713,660772,694387,719370
 "50000","Vermont",1,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",91552,93696,98971,105199,109375,115833,120557,116212,113560,113751,116743,130168,130853,142338,138833,146698,149712,157015,148055,149660,156862,186297,202338
 "50000","Vermont",1,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",4318,3905,4556,10223,6298,5772,4105,4585,(D),(D),(D),5564,5641,(D),7645,9501,10851,11155,11411,(D),(D),(D),(D)
 "50000","Vermont",1,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",1964,3607,4066,3959,3905,4561,4726,4761,5207,4716,4722,6249,6201,6658,6405,7135,8005,8783,8925,5829,6894,11346,11933
 "50000","Vermont",1,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",800,(D),759,(D),720,629,572,(D),271,(D),(D),532,651,632,790,649,685,723,657,604,548,1420,1167
 "50000","Vermont",1,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",14128,10362,10267,11847,15075,15267,17693,14975,15162,15378,10380,9652,11585,12691,7585,10076,8635,13804,8307,9014,11440,13170,11623
 "50000","Vermont",1,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",4896,6864,6675,7006,7702,8905,9726,10223,10600,9837,10373,13640,15121,16074,14356,16468,18030,19379,19706,24587,20172,19383,22776
 "50000","Vermont",1,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",9804,8927,9217,9955,10655,11146,11308,10736,9667,9643,9281,9947,11239,12319,(D),(D),15370,15145,(D),14733,17555,21294,24379
 "50000","Vermont",1,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",17266,17586,19665,18082,18670,19542,21968,22248,17731,17055,19016,19566,20579,21176,22136,22637,21821,23766,24840,25789,28205,29100,30088
 "50000","Vermont",1,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",4569,5662,5390,4391,4338,4236,3763,3236,3032,2916,3033,3435,3815,3700,3379,3686,4181,4435,4732,4747,4934,5287,6284
 "50000","Vermont",1,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",649,720,(D),(D),481,1074,1455,1323,1330,1228,1254,2040,1483,1656,2052,1915,1897,2278,2370,2184,2891,3638,4245
 "50000","Vermont",1,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",2953,2849,2556,(D),2277,2419,2887,3063,2943,3603,4998,7598,5327,6600,6140,6652,7159,4073,4257,4675,5256,6705,6849
 "50000","Vermont",1,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",7573,7498,7383,7678,9176,11292,10634,10967,11443,12531,13222,20130,14131,15638,16042,13383,13261,15435,12871,13241,16304,20922,24469
 "50000","Vermont",1,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",(D),(D),(D),(D),2637,3598,2996,3286,3475,3707,4037,4520,5073,5293,5965,5971,4526,4648,4836,4855,5092,7678,7845
 "50000","Vermont",1,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",5370,5406,5112,4654,(D),3726,3536,(D),(D),2644,2249,2844,1986,(D),(D),(D),2051,2025,(D),(D),(D),(D),(D)
 "50000","Vermont",1,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",288,1282,(D),873,263,444,765,732,485,475,574,927,675,246,307,291,274,241,242,384,527,672,1193
 "50000","Vermont",1,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",(D),(D),(D),(D),(D),5066,5152,7219,10001,10201,10532,6605,7192,8144,8406,10042,11567,13425,13739,11851,14691,18517,19455
 "50000","Vermont",1,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",12035,13751,16290,16699,17967,18158,19270,15121,14524,14102,16328,16919,20157,22847,22404,23976,21398,17702,13887,15139,11321,13247,14046
 "50000","Vermont",1,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",353318,359549,371757,384032,385233,375975,385057,419918,397733,416206,419224,396176,403241,416586,437788,410123,395117,444059,457962,488556,483283,484668,492277
 "50000","Vermont",1,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",2582,3153,2637,(D),(D),(D),2582,(D),(D),1130,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),839
 "50000","Vermont",1,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",(D),514,713,613,523,574,586,738,709,681,832,(D),(D),(D),1498,(D),(D),1207,1337,1133,1536,1679,1821
 "50000","Vermont",1,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",1028,937,956,967,998,1143,1056,1148,1242,1208,1461,1691,1350,1141,1057,977,943,913,824,852,947,954,1178
 "50000","Vermont",1,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",(D),(D),126231,(D),(D),116473,112208,136137,133470,124849,131299,130741,141898,137535,140316,140456,143369,163490,165479,167068,167965,173874,175568
 "50000","Vermont",1,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",95,(D),(D),(D),251,(D),(D),(D),(D),152,131,(D),201,183,192,169,(D),414,364,309,(D),401,409
 "50000","Vermont",1,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",45568,47638,52020,47833,48218,47668,49329,46234,43594,40692,(D),(D),44433,51000,(D),(D),(D),46291,47919,43517,44093,55014,66955
 "50000","Vermont",1,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",10139,8691,9684,9714,8599,9238,9407,8798,9442,9503,9354,8761,7117,(D),8631,9985,10167,10513,10090,8100,13435,16566,16803
 "50000","Vermont",1,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",199,293,340,296,265,343,1233,1895,1468,335,381,461,506,652,1035,469,290,409,422,391,592,842,643
 "50000","Vermont",1,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",37767,41577,46053,47689,47140,45326,(D),54961,(D),(D),(D),(D),(D),(D),(D),(D),(D),53828,52311,53509,57463,(D),(D)
 "50000","Vermont",1,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",5879,(D),6696,17449,19388,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),28844,33688,36431
 "50000","Vermont",1,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",3304,2959,3957,4138,4984,5744,5807,10256,5805,4617,4037,4280,5366,6514,8093,8813,6937,6830,7879,4982,(D),(D),8986
 "50000","Vermont",1,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",9920,8232,8417,9726,9894,8676,10130,10209,9758,9341,10520,10641,10858,10299,10080,9956,9630,9725,9116,7643,7443,7374,7542
 "50000","Vermont",1,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",910,1108,1175,961,962,1129,1122,1145,1108,1138,1138,1295,1284,1463,1351,1266,1102,926,919,1032,1312,1469,2004
 "50000","Vermont",1,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",13937,18717,(D),(D),(D),(D),21535,(D),(D),(D),(D),(D),(D),(D),18307,18378,(D),(D),(D),15943,(D),18544,17665
 "50000","Vermont",1,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",2321,2315,2419,2642,2444,2620,3563,2897,2311,2816,4049,3782,3707,4376,4679,4571,5786,5752,6121,(D),(D),(D),(D)
 "50000","Vermont",1,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",35859,28556,26582,26631,29484,14950,19217,18183,17434,34430,36213,27235,(D),32292,47878,(D),13043,46250,58012,92276,55929,35856,23798
 "50000","Vermont",1,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",(D),(D),13979,(D),15401,18493,18027,(D),(D),30782,30554,28473,23728,22870,22550,(D),(D),22916,23389,(D),28591,(D),(D)
 "50000","Vermont",1,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",49758,48033,54617,57036,57166,62667,62395,60889,52985,61883,47382,35940,39342,37965,38846,37817,35749,36986,35463,34378,42554,43532,47000
 "50000","Vermont",1,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",18041,18546,18213,18449,18856,18814,19897,20233,19510,18163,18153,17234,16979,17396,18498,18867,18615,19061,19698,19498,20626,23423,24756
 "51000","Virginia",5,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",166940057,170801971,180846442,195067244,207847176,217617320,229340135,235852064,236461260,241631931,247330419,254559864,259328109,266058738,278185725,285043750,296070947,307231612,319928947,328656457,351213686,375813095,401257379
 "51000","Virginia",5,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",6082171,5983109,6259751,6806733,6847713,6968405,7345685,7531622,7216470,7213013,7388330,7613740,7844685,8340263,8233058,8011306,8143871,8826910,8885423,8835199,9429691,9865326,10640769
 "51000","Virginia",5,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",846034,878639,917347,997863,1053807,1157632,1263650,1297254,1226778,1183829,1204290,1375294,1367899,1432569,1478881,1534463,1561122,1646216,1688145,1691123,1786943,(D),2208678
 "51000","Virginia",5,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",56794,64855,57316,72423,71566,85847,80691,86576,90833,97188,82364,93957,79543,75967,75166,89584,80523,102305,92924,74599,64115,76678,94269
 "51000","Virginia",5,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",10906,20652,20012,21133,22853,24749,25500,32816,37490,41827,47431,55065,51122,48746,63413,68487,69848,75442,95322,111383,132510,168859,212971
 "51000","Virginia",5,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",16066,15769,16431,18964,20682,21039,20745,23960,20508,19549,23667,22304,23369,22225,24641,28047,25814,27686,29824,25264,23089,28038,29205
 "51000","Virginia",5,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",42551,40453,44000,46867,48055,51781,61081,47163,43526,44001,36532,38712,59615,42999,60838,54622,61208,69571,79484,82073,94947,103476,89698
 "51000","Virginia",5,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",70812,95253,86101,85066,93067,104388,116543,119419,119312,108085,108643,141148,161690,172591,160488,179126,178509,169829,170369,203393,162914,163588,192874
